Input,Output
-31.00000000000000000000,0.00000000000000044409
-30.00000000000000000000,0.00000000000000116573
-29.00000000000000000000,0.00000000000000044409
-28.00000000000000000000,0.00000000000000033307
-27.00000000000000000000,0.00000000000000094369
-26.00000000000000000000,0.00000000000000155431
-25.00000000000000000000,0.00000000000000022204
-24.00000000000000000000,0.00000000000000077716
-23.00000000000000000000,0.00000000000000077716
-22.00000000000000000000,0.00000000000000022204
-21.00000000000000000000,0.00000000000000077716
-20.00000000000000000000,0.00000000000000166533
-19.00000000000000000000,0.00000000000000299760
-18.00000000000000000000,0.00000000000000044409
-17.00000000000000000000,0.00000000000000072164
-16.00000000000000000000,0.00000000000000022204
-15.00000000000000000000,0.00000000000000033307
-14.00000000000000000000,0.00000000000000047184
-13.00000000000000000000,0.00000000000000255351
-12.00000000000000000000,0.00000000000000011102
-11.00000000000000000000,0.00000000000000050134
-10.00000000000000000000,0.00000000000000033307
-9.00000000000000000000,0.00000000000000022204
-8.00000000000000000000,0.00000000000000247025
-7.00000000000000000000,0.00000000000000410783
-6.00000000000000000000,0.00000000000000011102
-5.00000000000000000000,0.00000000000000033307
-4.00000000000000000000,0.00000000000000011102
-3.00000000000000000000,0.00000000000000022204
-2.00000000000000000000,0.00000000000000005551
-1.00000000000000000000,0.00000000000000055511
0.00000000000000000000,0.00000000000000000000
1.00000000000000000000,0.00000000000000011102
2.00000000000000000000,0.00000000000000005551
3.00000000000000000000,0.00000000000000022204
4.00000000000000000000,0.00000000000000066613
5.00000000000000000000,0.00000000000000044409
6.00000000000000000000,0.00000000000000488498
7.00000000000000000000,0.00000000000000022204
8.00000000000000000000,0.00000000000000024980
9.00000000000000000000,0.00000000000000000000
10.00000000000000000000,0.00000000000000033307
11.00000000000000000000,0.00000000000000012143
12.00000000000000000000,0.00000000000000377476
13.00000000000000000000,0.00000000000000033307
14.00000000000000000000,0.00000000000000052736
15.00000000000000000000,0.00000000000000011102
16.00000000000000000000,0.00000000000000044409
17.00000000000000000000,0.00000000000000038858
18.00000000000000000000,0.00000000000000011102
19.00000000000000000000,0.00000000000000011102
20.00000000000000000000,0.00000000000000061062
21.00000000000000000000,0.00000000000000055511
22.00000000000000000000,0.00000000000000000000
23.00000000000000000000,0.00000000000000022204
24.00000000000000000000,0.00000000000000249800
25.00000000000000000000,0.00000000000000510703
26.00000000000000000000,0.00000000000000066613
27.00000000000000000000,0.00000000000000099920
28.00000000000000000000,0.00000000000000044409
29.00000000000000000000,0.00000000000000088818
30.00000000000000000000,0.00000000000000136002
31.00000000000000000000,0.00000000000000699441
32.00000000000000000000,0.00000000000000088818
33.00000000000000000000,0.00000000000000122471
34.00000000000000000000,0.00000000000000044409
35.00000000000000000000,0.00000000000000066613
36.00000000000000000000,0.00000000000000230371
37.00000000000000000000,0.00000000000000366374
38.00000000000000000000,0.00000000000000055511
39.00000000000000000000,0.00000000000000144329
40.00000000000000000000,0.00000000000000122125
41.00000000000000000000,0.00000000000000011102
42.00000000000000000000,0.00000000000000066613
43.00000000000000000000,0.00000000000000099920
44.00000000000000000000,0.00000000000000000000
45.00000000000000000000,0.00000000000000155431
46.00000000000000000000,0.00000000000000160982
47.00000000000000000000,0.00000000000000033307
48.00000000000000000000,0.00000000000000099920
49.00000000000000000000,0.00000000000000166533
50.00000000000000000000,0.00000000000000077716
51.00000000000000000000,0.00000000000000122125
52.00000000000000000000,0.00000000000000197065
53.00000000000000000000,0.00000000000000088818
54.00000000000000000000,0.00000000000000066613
55.00000000000000000000,0.00000000000000377823
56.00000000000000000000,0.00000000000000388578
57.00000000000000000000,0.00000000000000099920
58.00000000000000000000,0.00000000000000222045
59.00000000000000000000,0.00000000000000144329
60.00000000000000000000,0.00000000000000011102
61.00000000000000000000,0.00000000000000244249
62.00000000000000000000,0.00000000000000044409
63.00000000000000000000,0.00000000000000022204
64.00000000000000000000,0.00000000000000238698
65.00000000000000000000,0.00000000000000210942
66.00000000000000000000,0.00000000000000033307
67.00000000000000000000,0.00000000000000366374
68.00000000000000000000,0.00000000000000277556
69.00000000000000000000,0.00000000000000155431
70.00000000000000000000,0.00000000000000210942
71.00000000000000000000,0.00000000000000260902
72.00000000000000000000,0.00000000000000122125
73.00000000000000000000,0.00000000000000133227
74.00000000000000000000,0.00000000000000310862
75.00000000000000000000,0.00000000000000066613
76.00000000000000000000,0.00000000000000155431
77.00000000000000000000,0.00000000000000299413
78.00000000000000000000,0.00000000000000166533
79.00000000000000000000,0.00000000000000066613
80.00000000000000000000,0.00000000000000303924
81.00000000000000000000,0.00000000000000466294
82.00000000000000000000,0.00000000000000099920
83.00000000000000000000,0.00000000000000313638
84.00000000000000000000,0.00000000000000255351
85.00000000000000000000,0.00000000000000099920
86.00000000000000000000,0.00000000000000421885
87.00000000000000000000,0.00000000000000477396
88.00000000000000000000,0.00000000000000000000
89.00000000000000000000,0.00000000000000299760
90.00000000000000000000,0.00000000000000327516
91.00000000000000000000,0.00000000000000033307
92.00000000000000000000,0.00000000000000133227
93.00000000000000000000,0.00000000000000172085
94.00000000000000000000,0.00000000000000255351
95.00000000000000000000,0.00000000000000233147
96.00000000000000000000,0.00000000000000349720
97.00000000000000000000,0.00000000000000166533
98.00000000000000000000,0.00000000000000233147
99.00000000000000000000,0.00000000000000290046
100.00000000000000000000,0.00000000000000532907
